unit_id,grade,schid,tchid,classtype,classsize,tested_n,assigned_n,teacher_tgen,teacher_tgen_imputed,teacher_trace,teacher_trace_imputed,teacher_thighdegree,teacher_thighdegree_imputed,teacher_tyears,teacher_tyears_imputed,share_female_n,share_black_n,share_freelunch_n,share_female,share_black,share_freelunch,school_urban,school_fl_official,school_fl_n_grades,school_fl_student
g3_159171_15917120,g3,159171,15917120,2,22.0,22,22,2.0,False,1.0,False,2.0,False,8.0,False,22,22,22,0.4090909090909091,0.3181818181818182,0.45454545454545453,3.0,0.495,4,0.46296296296296297
g3_159171_15917123,g3,159171,15917123,1,15.0,15,15,2.0,False,1.0,False,3.0,False,12.0,False,15,15,15,0.5333333333333333,0.26666666666666666,0.4,3.0,0.495,4,0.46296296296296297
g3_161176_16117613,g3,161176,16117613,3,24.0,23,24,2.0,False,1.0,False,2.0,False,12.0,False,24,24,24,0.375,0.0,0.375,3.0,0.4,4,0.4588235294117647
g3_161176_16117614,g3,161176,16117614,2,23.0,21,23,2.0,False,1.0,False,3.0,False,14.0,False,23,23,23,0.5217391304347826,0.0,0.4782608695652174,3.0,0.4,4,0.4588235294117647
g3_161176_16117615,g3,161176,16117615,3,22.0,22,22,2.0,False,1.0,False,2.0,False,2.0,False,22,22,22,0.36363636363636365,0.0,0.5,3.0,0.4,4,0.4588235294117647
g3_161183_16118318,g3,161183,16118318,3,22.0,21,22,2.0,False,1.0,False,2.0,False,11.0,False,22,22,21,0.45454545454545453,0.0,0.42857142857142855,3.0,0.5825,4,0.5161290322580645
g3_161183_16118320,g3,161183,16118320,1,15.0,15,15,2.0,False,1.0,False,2.0,False,18.0,False,15,15,15,0.5333333333333333,0.0,0.6,3.0,0.5825,4,0.5161290322580645
g3_161183_16118321,g3,161183,16118321,2,20.0,19,20,2.0,False,1.0,False,3.0,False,13.0,False,20,20,20,0.45,0.0,0.45,3.0,0.5825,4,0.5161290322580645
g3_161183_16118322,g3,161183,16118322,3,22.0,21,22,2.0,False,1.0,False,3.0,False,7.0,False,22,22,22,0.5,0.0,0.5909090909090909,3.0,0.5825,4,0.5161290322580645
g3_162184_16218414,g3,162184,16218414,3,20.0,16,20,2.0,False,1.0,False,3.0,False,10.0,False,20,20,20,0.5,0.0,0.8,3.0,0.635,4,0.7878787878787878
g3_162184_16218415,g3,162184,16218415,2,20.0,16,20,2.0,False,1.0,False,3.0,False,18.0,False,20,20,19,0.5,0.0,0.8947368421052632,3.0,0.635,4,0.7878787878787878
g3_164198_16419812,g3,164198,16419812,2,21.0,20,21,2.0,False,1.0,False,3.0,False,13.0,False,21,21,21,0.6190476190476191,0.047619047619047616,0.2857142857142857,3.0,0.365,4,0.390625
g3_164198_16419813,g3,164198,16419813,3,21.0,21,21,2.0,False,2.0,False,2.0,False,16.0,False,21,21,21,0.5238095238095238,0.047619047619047616,0.42857142857142855,3.0,0.365,4,0.390625
g3_165199_16519911,g3,165199,16519911,3,23.0,21,23,2.0,False,1.0,False,3.0,False,36.0,False,23,23,23,0.5652173913043478,0.043478260869565216,0.2608695652173913,4.0,0.2,4,0.17307692307692307
g3_166203_16620311,g3,166203,16620311,3,24.0,20,24,2.0,False,1.0,False,2.0,False,20.0,False,24,23,24,0.5833333333333334,0.043478260869565216,0.8333333333333334,4.0,0.6025,4,0.8
g3_168211_16821116,g3,168211,16821116,2,26.0,25,26,2.0,False,1.0,False,3.0,False,14.0,False,26,26,26,0.46153846153846156,0.0,0.6923076923076923,3.0,0.5675,4,0.6203703703703703
g3_168211_16821117,g3,168211,16821117,3,26.0,23,26,2.0,False,1.0,False,2.0,False,14.0,False,26,26,25,0.46153846153846156,0.0,0.64,3.0,0.5675,4,0.6203703703703703
g3_168211_16821118,g3,168211,16821118,3,26.0,23,26,2.0,False,1.0,False,5.0,False,16.0,False,26,26,24,0.5769230769230769,0.0,0.625,3.0,0.5675,4,0.6203703703703703
g3_168211_16821119,g3,168211,16821119,1,17.0,15,17,2.0,False,1.0,False,2.0,False,1.0,False,17,17,17,0.5294117647058824,0.0,0.5294117647058824,3.0,0.5675,4,0.6203703703703703
g3_168211_16821120,g3,168211,16821120,1,16.0,15,16,2.0,False,1.0,False,3.0,False,17.0,False,16,16,16,0.625,0.0,0.5625,3.0,0.5675,4,0.6203703703703703
g3_168214_16821412,g3,168214,16821412,2,22.0,21,22,2.0,False,1.0,False,2.0,False,7.0,False,22,22,22,0.36363636363636365,0.0,0.2727272727272727,3.0,0.2825,4,0.18055555555555555
g3_168214_16821413,g3,168214,16821413,3,22.0,20,22,2.0,False,1.0,False,2.0,False,12.0,False,22,22,22,0.5,0.0,0.09090909090909091,3.0,0.2825,4,0.18055555555555555
g3_169219_16921914,g3,169219,16921914,3,22.0,20,22,2.0,False,1.0,False,2.0,False,21.0,False,22,22,22,0.6363636363636364,0.18181818181818182,0.36363636363636365,2.0,0.185,4,0.35365853658536583
g3_169219_16921916,g3,169219,16921916,2,24.0,19,24,2.0,False,2.0,False,2.0,False,15.0,False,24,24,19,0.5,0.2916666666666667,0.42105263157894735,2.0,0.185,4,0.35365853658536583
g3_169229_16922931,g3,169229,16922931,3,27.0,25,27,2.0,False,2.0,False,2.0,False,14.0,False,27,27,27,0.5185185185185185,0.5185185185185185,0.48148148148148145,2.0,0.28,4,0.4039408866995074
g3_169229_16922932,g3,169229,16922932,2,27.0,19,27,1.0,False,1.0,False,2.0,False,5.0,False,27,27,25,0.5185185185185185,0.37037037037037035,0.48,2.0,0.28,4,0.4039408866995074
g3_169229_16922933,g3,169229,16922933,2,25.0,20,25,2.0,False,2.0,False,3.0,False,15.0,False,25,25,25,0.48,0.44,0.52,2.0,0.28,4,0.4039408866995074
g3_169229_16922934,g3,169229,16922934,1,17.0,17,17,2.0,False,1.0,False,2.0,False,15.0,False,17,17,17,0.6470588235294118,0.4117647058823529,0.29411764705882354,2.0,0.28,4,0.4039408866995074
g3_169229_16922935,g3,169229,16922935,1,17.0,16,17,2.0,False,1.0,False,3.0,False,17.0,False,17,17,17,0.4117647058823529,0.29411764705882354,0.23529411764705882,2.0,0.28,4,0.4039408866995074
g3_169229_16922936,g3,169229,16922936,1,17.0,16,17,2.0,False,1.0,False,2.0,False,9.0,False,17,17,16,0.35294117647058826,0.23529411764705882,0.125,2.0,0.28,4,0.4039408866995074
g3_169229_16922937,g3,169229,16922937,3,25.0,20,25,2.0,False,1.0,False,3.0,False,18.0,False,25,25,25,0.44,0.52,0.4,2.0,0.28,4,0.4039408866995074
g3_169229_16922938,g3,169229,16922938,3,27.0,24,27,2.0,False,1.0,False,3.0,False,15.0,False,27,27,26,0.5555555555555556,0.5185185185185185,0.5,2.0,0.28,4,0.4039408866995074
g3_169229_16922939,g3,169229,16922939,3,25.0,22,25,2.0,False,1.0,False,3.0,False,32.0,False,25,25,25,0.52,0.44,0.4,2.0,0.28,4,0.4039408866995074
g3_169231_16923113,g3,169231,16923113,1,18.0,15,18,2.0,False,1.0,False,2.0,False,5.0,False,18,18,18,0.3888888888888889,0.5,0.4444444444444444,1.0,0.63,4,0.5529411764705883
g3_169231_16923114,g3,169231,16923114,3,25.0,22,25,2.0,False,1.0,False,2.0,False,7.0,False,25,25,25,0.6,0.52,0.48,1.0,0.63,4,0.5529411764705883
g3_169231_16923115,g3,169231,16923115,2,25.0,24,25,2.0,False,2.0,False,3.0,False,19.0,False,25,25,25,0.52,0.56,0.6,1.0,0.63,4,0.5529411764705883
g3_169280_16928012,g3,169280,16928012,2,25.0,24,25,2.0,False,1.0,False,2.0,False,30.0,False,25,25,25,0.6,0.28,0.56,2.0,0.25,4,0.5357142857142857
g3_169280_16928013,g3,169280,16928013,3,25.0,24,25,2.0,False,2.0,False,3.0,False,19.0,False,25,25,25,0.48,0.32,0.56,2.0,0.25,4,0.5357142857142857
g3_169280_16928014,g3,169280,16928014,1,18.0,15,18,2.0,False,1.0,False,3.0,False,20.0,False,18,18,16,0.7222222222222222,0.5,0.5625,2.0,0.25,4,0.5357142857142857
g3_169280_16928015,g3,169280,16928015,1,18.0,16,18,2.0,False,2.0,False,3.0,False,24.0,False,18,18,18,0.3888888888888889,0.16666666666666666,0.4444444444444444,2.0,0.25,4,0.5357142857142857
g3_170295_17029513,g3,170295,17029513,3,27.0,25,27,2.0,False,1.0,False,2.0,False,19.0,False,27,27,26,0.4074074074074074,0.0,0.46153846153846156,3.0,0.4975,4,0.5116279069767442
g3_170295_17029514,g3,170295,17029514,3,26.0,26,26,2.0,False,1.0,False,3.0,False,15.0,False,26,26,26,0.5,0.0,0.46153846153846156,3.0,0.4975,4,0.5116279069767442
g3_170295_17029515,g3,170295,17029515,1,17.0,15,17,2.0,False,1.0,False,2.0,False,8.0,False,17,17,17,0.47058823529411764,0.0,0.5882352941176471,3.0,0.4975,4,0.5116279069767442
g3_170295_17029516,g3,170295,17029516,1,17.0,17,17,2.0,False,1.0,False,2.0,False,9.0,False,17,17,17,0.35294117647058826,0.058823529411764705,0.5882352941176471,3.0,0.4975,4,0.5116279069767442
g3_173312_17331212,g3,173312,17331212,2,24.0,19,24,2.0,False,1.0,False,2.0,False,4.0,False,24,24,23,0.5,0.08333333333333333,0.5217391304347826,3.0,0.355,4,0.4235294117647059
g3_173312_17331213,g3,173312,17331213,2,23.0,20,23,2.0,False,1.0,False,2.0,False,37.0,False,23,23,23,0.5652173913043478,0.08695652173913043,0.391304347826087,3.0,0.355,4,0.4235294117647059
g3_173312_17331214,g3,173312,17331214,3,24.0,21,24,2.0,False,1.0,False,3.0,False,14.0,False,24,24,24,0.5416666666666666,0.20833333333333334,0.4583333333333333,3.0,0.355,4,0.4235294117647059
g3_176329_17632913,g3,176329,17632913,2,23.0,23,23,2.0,False,1.0,False,2.0,False,3.0,False,23,23,23,0.5652173913043478,0.0,0.782608695652174,3.0,0.69,4,0.7236842105263158
g3_176329_17632914,g3,176329,17632914,3,23.0,21,23,2.0,False,1.0,False,5.0,False,12.0,False,23,23,23,0.5217391304347826,0.0,0.7391304347826086,3.0,0.69,4,0.7236842105263158
g3_176329_17632915,g3,176329,17632915,1,15.0,15,15,2.0,False,1.0,False,2.0,False,4.0,False,15,15,15,0.4,0.0,0.6666666666666666,3.0,0.69,4,0.7236842105263158
g3_189378_18937813,g3,189378,18937813,3,28.0,24,28,2.0,False,1.0,False,2.0,False,9.0,False,28,28,28,0.5714285714285714,0.07142857142857142,0.14285714285714285,3.0,0.305,4,0.19148936170212766
g3_189378_18937815,g3,189378,18937815,3,27.0,23,27,2.0,False,1.0,False,3.0,False,16.0,False,27,27,27,0.4444444444444444,0.07407407407407407,0.2962962962962963,3.0,0.305,4,0.19148936170212766
g3_189378_18937816,g3,189378,18937816,2,25.0,23,25,2.0,False,1.0,False,2.0,False,14.0,False,25,25,25,0.52,0.0,0.04,3.0,0.305,4,0.19148936170212766
g3_189382_18938213,g3,189382,18938213,1,16.0,15,16,2.0,False,1.0,False,3.0,False,17.0,False,16,16,16,0.5,0.0,0.0,2.0,0.0525,4,0.037037037037037035
g3_189382_18938214,g3,189382,18938214,2,23.0,21,23,2.0,False,2.0,False,2.0,False,22.0,False,23,23,23,0.43478260869565216,0.0,0.043478260869565216,2.0,0.0525,4,0.037037037037037035
g3_189382_18938215,g3,189382,18938215,2,22.0,19,22,2.0,False,1.0,False,3.0,False,9.0,False,22,22,22,0.45454545454545453,0.0,0.045454545454545456,2.0,0.0525,4,0.037037037037037035
g3_189382_18938216,g3,189382,18938216,3,21.0,19,21,2.0,False,1.0,False,2.0,False,29.0,False,21,21,20,0.47619047619047616,0.0,0.05,2.0,0.0525,4,0.037037037037037035
g3_189396_18939612,g3,189396,18939612,2,22.0,21,22,2.0,False,1.0,False,3.0,False,17.0,False,22,22,20,0.5909090909090909,0.09090909090909091,0.2,3.0,0.39,4,0.35294117647058826
g3_189396_18939614,g3,189396,18939614,3,22.0,19,22,2.0,False,1.0,False,2.0,False,10.0,False,22,22,22,0.36363636363636365,0.09090909090909091,0.5454545454545454,3.0,0.39,4,0.35294117647058826
g3_191411_19141110,g3,191411,19141110,1,16.0,16,16,2.0,False,1.0,False,2.0,False,9.0,False,16,16,16,0.5625,0.0,0.75,3.0,0.86,4,0.746031746031746
g3_191411_19141111,g3,191411,19141111,3,23.0,19,23,2.0,False,1.0,False,2.0,False,17.0,False,23,23,23,0.5652173913043478,0.0,0.7391304347826086,3.0,0.86,4,0.746031746031746
g3_191411_19141112,g3,191411,19141112,2,24.0,21,24,2.0,False,1.0,False,2.0,False,3.0,False,24,24,24,0.5,0.0,0.75,3.0,0.86,4,0.746031746031746
g3_193422_19342213,g3,193422,19342213,3,25.0,24,25,2.0,False,1.0,False,3.0,False,17.0,False,25,25,25,0.44,0.12,0.48,3.0,0.39,4,0.4657534246575342
g3_193422_19342214,g3,193422,19342214,1,17.0,16,17,2.0,False,1.0,False,3.0,False,4.0,False,17,17,17,0.35294117647058826,0.058823529411764705,0.4117647058823529,3.0,0.39,4,0.4657534246575342
g3_193423_19342316,g3,193423,19342316,2,24.0,22,24,2.0,False,1.0,False,3.0,False,8.0,False,24,24,24,0.4583333333333333,0.125,0.4583333333333333,3.0,0.4725,4,0.5555555555555556
g3_193423_19342317,g3,193423,19342317,1,15.0,15,15,2.0,False,2.0,False,3.0,False,15.0,False,15,15,15,0.6,0.06666666666666667,0.4,3.0,0.4725,4,0.5555555555555556
g3_193423_19342318,g3,193423,19342318,3,24.0,22,24,2.0,False,1.0,False,3.0,False,9.0,False,24,24,23,0.4166666666666667,0.125,0.5652173913043478,3.0,0.4725,4,0.5555555555555556
g3_201449_20144923,g3,201449,20144923,3,23.0,21,23,2.0,False,1.0,False,2.0,False,15.0,False,23,23,23,0.4782608695652174,0.08695652173913043,0.4782608695652174,3.0,0.3275,4,0.3880597014925373
g3_201449_20144924,g3,201449,20144924,2,25.0,22,25,2.0,False,1.0,False,2.0,False,9.0,False,25,25,24,0.36,0.04,0.5833333333333334,3.0,0.3275,4,0.3880597014925373
g3_201449_20144925,g3,201449,20144925,3,23.0,23,23,2.0,False,1.0,False,2.0,False,15.0,False,23,23,23,0.2608695652173913,0.08695652173913043,0.2608695652173913,3.0,0.3275,4,0.3880597014925373
g3_201449_20144927,g3,201449,20144927,2,22.0,20,22,2.0,False,1.0,False,2.0,False,23.0,False,22,22,22,0.4090909090909091,0.045454545454545456,0.36363636363636365,3.0,0.3275,4,0.3880597014925373
g3_203452_20345216,g3,203452,20345216,2,27.0,23,27,2.0,False,1.0,False,3.0,False,6.0,False,27,27,20,0.5925925925925926,0.0,0.3,3.0,0.3625,4,0.2727272727272727
g3_203452_20345217,g3,203452,20345217,1,16.0,15,16,2.0,False,1.0,False,2.0,False,17.0,False,16,16,15,0.375,0.0625,0.26666666666666666,3.0,0.3625,4,0.2727272727272727
g3_203452_20345218,g3,203452,20345218,2,24.0,24,24,2.0,False,1.0,False,2.0,False,22.0,False,24,24,24,0.4583333333333333,0.125,0.2916666666666667,3.0,0.3625,4,0.2727272727272727
g3_203452_20345219,g3,203452,20345219,3,24.0,23,24,2.0,False,1.0,False,3.0,False,16.0,False,24,24,24,0.4166666666666667,0.08333333333333333,0.20833333333333334,3.0,0.3625,4,0.2727272727272727
g3_203452_20345220,g3,203452,20345220,1,16.0,15,16,2.0,False,1.0,False,2.0,False,31.0,False,16,16,16,0.5625,0.0,0.3125,3.0,0.3625,4,0.2727272727272727
g3_203457_20345712,g3,203457,20345712,2,22.0,22,22,2.0,False,1.0,False,2.0,False,24.0,False,22,22,22,0.3181818181818182,0.045454545454545456,0.5909090909090909,3.0,0.415,4,0.4594594594594595
g3_203457_20345713,g3,203457,20345713,3,23.0,23,23,2.0,False,1.0,False,2.0,False,2.0,False,23,23,23,0.43478260869565216,0.0,0.391304347826087,3.0,0.415,4,0.4594594594594595
g3_205488_20548812,g3,205488,20548812,3,21.0,20,21,2.0,False,1.0,False,2.0,False,12.0,False,21,21,21,0.38095238095238093,0.09523809523809523,0.38095238095238093,2.0,0.265,4,0.33783783783783783
g3_205488_20548813,g3,205488,20548813,2,21.0,16,21,2.0,False,1.0,False,3.0,False,24.0,False,21,21,21,0.42857142857142855,0.09523809523809523,0.38095238095238093,2.0,0.265,4,0.33783783783783783
g3_205488_20548814,g3,205488,20548814,1,16.0,15,16,2.0,False,1.0,False,3.0,False,8.0,False,16,16,16,0.375,0.0625,0.0625,2.0,0.265,4,0.33783783783783783
g3_205488_20548815,g3,205488,20548815,1,16.0,15,16,2.0,False,1.0,False,2.0,False,12.0,False,16,16,16,0.4375,0.0625,0.5,2.0,0.265,4,0.33783783783783783
g3_205490_20549010,g3,205490,20549010,3,23.0,23,23,2.0,False,2.0,False,3.0,False,11.0,False,23,23,23,0.2608695652173913,1.0,0.9565217391304348,1.0,0.965,4,0.95
g3_205490_20549011,g3,205490,20549011,2,22.0,18,22,2.0,False,1.0,False,2.0,False,3.0,False,22,22,22,0.2727272727272727,1.0,0.9090909090909091,1.0,0.965,4,0.95
g3_205491_20549112,g3,205491,20549112,2,20.0,18,20,2.0,False,1.0,False,3.0,False,19.0,False,20,20,20,0.4,0.0,0.35,2.0,0.085,4,0.2
g3_205491_20549114,g3,205491,20549114,3,21.0,19,21,2.0,False,1.0,False,2.0,False,22.0,False,21,21,21,0.42857142857142855,0.0,0.14285714285714285,2.0,0.085,4,0.2
g3_205492_20549213,g3,205492,20549213,3,23.0,18,23,2.0,False,2.0,False,2.0,False,17.0,False,23,23,0,0.43478260869565216,0.9130434782608695,0.4666666666666667,2.0,0.905,4,0.8918918918918919
g3_205492_20549214,g3,205492,20549214,3,23.0,16,23,2.0,False,1.0,False,2.0,False,18.0,False,23,23,20,0.391304347826087,0.8260869565217391,0.95,2.0,0.905,4,0.8918918918918919
g3_205492_20549215,g3,205492,20549215,1,17.0,16,17,2.0,False,2.0,False,2.0,False,7.0,False,17,17,17,0.35294117647058826,0.8823529411764706,0.9411764705882353,2.0,0.905,4,0.8918918918918919
g3_205492_20549216,g3,205492,20549216,1,15.0,15,15,2.0,False,1.0,False,2.0,False,3.0,False,15,15,15,0.4666666666666667,0.8,0.9333333333333333,2.0,0.905,4,0.8918918918918919
g3_205492_20549217,g3,205492,20549217,2,24.0,21,24,2.0,False,2.0,False,3.0,False,14.0,False,24,24,22,0.4583333333333333,0.875,0.7727272727272727,2.0,0.905,4,0.8918918918918919
g3_208501_20850113,g3,208501,20850113,3,24.0,22,24,1.0,False,1.0,False,3.0,False,9.0,False,24,24,24,0.2916666666666667,0.0,0.20833333333333334,3.0,0.2625,4,0.25925925925925924
g3_208501_20850114,g3,208501,20850114,2,25.0,20,25,2.0,False,1.0,False,3.0,False,12.0,False,25,25,25,0.28,0.04,0.28,3.0,0.2625,4,0.25925925925925924
g3_208503_20850310,g3,208503,20850310,2,23.0,22,23,2.0,False,1.0,False,5.0,False,13.0,False,23,23,23,0.4782608695652174,0.0,0.6521739130434783,3.0,0.41,4,0.532258064516129
g3_208503_20850311,g3,208503,20850311,3,24.0,22,24,2.0,False,1.0,False,3.0,False,8.0,False,24,24,24,0.5833333333333334,0.0,0.4583333333333333,3.0,0.41,4,0.532258064516129
g3_208503_20850314,g3,208503,20850314,1,15.0,15,15,2.0,False,1.0,False,3.0,False,14.0,False,15,15,15,0.6,0.0,0.4666666666666667,3.0,0.41,4,0.532258064516129
g3_209510_20951018,g3,209510,20951018,3,23.0,20,23,2.0,False,1.0,False,3.0,False,4.0,False,23,23,23,0.43478260869565216,0.0,0.34782608695652173,3.0,0.45,4,0.34532374100719426
g3_209510_20951019,g3,209510,20951019,3,22.0,22,22,2.0,False,1.0,False,2.0,False,13.0,False,22,22,22,0.5,0.0,0.18181818181818182,3.0,0.45,4,0.34532374100719426
g3_209510_20951024,g3,209510,20951024,2,24.0,20,24,2.0,False,1.0,False,3.0,False,5.0,False,24,24,24,0.5833333333333334,0.0,0.375,3.0,0.45,4,0.34532374100719426
g3_212522_21252216,g3,212522,21252216,3,24.0,21,24,2.0,False,1.0,False,2.0,False,31.0,False,24,24,24,0.4583333333333333,0.0,0.7083333333333334,4.0,0.505,4,0.5773195876288659
g3_212522_21252217,g3,212522,21252217,1,15.0,15,15,1.0,False,1.0,False,3.0,False,11.0,False,15,15,15,0.5333333333333333,0.06666666666666667,0.4666666666666667,4.0,0.505,4,0.5773195876288659
g3_212522_21252218,g3,212522,21252218,2,23.0,20,23,2.0,False,1.0,False,2.0,False,1.0,False,23,23,23,0.5652173913043478,0.043478260869565216,0.5652173913043478,4.0,0.505,4,0.5773195876288659
g3_212522_21252219,g3,212522,21252219,3,26.0,21,26,2.0,False,1.0,False,3.0,False,9.0,False,26,26,21,0.5384615384615384,0.0,0.47619047619047616,4.0,0.505,4,0.5773195876288659
g3_215533_21553320,g3,215533,21553320,3,22.0,15,22,2.0,False,1.0,False,2.0,False,0.0,False,22,21,22,0.5909090909090909,0.23809523809523808,0.5909090909090909,3.0,0.3475,4,0.3130434782608696
g3_215533_21553321,g3,215533,21553321,3,21.0,21,21,2.0,False,1.0,False,3.0,False,5.0,False,21,21,21,0.42857142857142855,0.19047619047619047,0.2857142857142857,3.0,0.3475,4,0.3130434782608696
g3_215533_21553323,g3,215533,21553323,2,21.0,21,21,2.0,False,1.0,False,2.0,False,24.0,False,21,21,21,0.5714285714285714,0.14285714285714285,0.23809523809523808,3.0,0.3475,4,0.3130434782608696
g3_215533_21553324,g3,215533,21553324,2,21.0,19,21,2.0,False,1.0,False,2.0,False,21.0,False,21,21,21,0.47619047619047616,0.23809523809523808,0.3333333333333333,3.0,0.3475,4,0.3130434782608696
g3_216537_21653713,g3,216537,21653713,2,25.0,21,25,2.0,False,1.0,False,2.0,False,8.0,False,25,25,25,0.48,0.0,0.36,3.0,0.25666666666666665,3,0.30303030303030304
g3_216537_21653715,g3,216537,21653715,1,17.0,15,17,2.0,False,1.0,False,2.0,False,2.0,False,17,17,17,0.5294117647058824,0.0,0.23529411764705882,3.0,0.25666666666666665,3,0.30303030303030304
g3_216537_21653716,g3,216537,21653716,3,26.0,22,26,2.0,False,1.0,False,2.0,False,1.0,False,26,26,26,0.38461538461538464,0.0,0.2692307692307692,3.0,0.25666666666666665,3,0.30303030303030304
g3_216537_21653717,g3,216537,21653717,3,27.0,21,27,2.0,False,1.0,False,3.0,False,15.0,False,27,26,25,0.3333333333333333,0.0,0.32,3.0,0.25666666666666665,3,0.30303030303030304
g3_216537_21653723,g3,216537,21653723,2,25.0,22,25,2.0,False,1.0,False,2.0,False,28.0,False,25,25,24,0.56,0.0,0.25,3.0,0.25666666666666665,3,0.30303030303030304
g3_218562_21856213,g3,218562,21856213,2,26.0,20,26,1.0,False,1.0,False,3.0,False,7.0,False,26,26,24,0.5384615384615384,0.07692307692307693,0.4583333333333333,4.0,0.4075,4,0.35064935064935066
g3_218562_21856216,g3,218562,21856216,3,24.0,22,24,2.0,False,1.0,False,3.0,False,7.0,False,24,24,24,0.5833333333333334,0.08333333333333333,0.3333333333333333,4.0,0.4075,4,0.35064935064935066
g3_221571_22157117,g3,221571,22157117,1,17.0,15,17,1.0,False,1.0,False,3.0,False,11.0,False,17,17,17,0.4117647058823529,0.29411764705882354,0.4117647058823529,3.0,0.415,4,0.36792452830188677
g3_221571_22157118,g3,221571,22157118,3,24.0,20,24,2.0,False,1.0,False,3.0,False,15.0,False,24,24,24,0.5416666666666666,0.20833333333333334,0.375,3.0,0.415,4,0.36792452830188677
g3_221571_22157119,g3,221571,22157119,1,15.0,15,15,2.0,False,2.0,False,3.0,False,6.0,False,15,15,15,0.4666666666666667,0.3333333333333333,0.4666666666666667,3.0,0.415,4,0.36792452830188677
g3_221571_22157120,g3,221571,22157120,3,24.0,19,24,2.0,False,1.0,False,3.0,False,11.0,False,24,24,24,0.5,0.25,0.4166666666666667,3.0,0.415,4,0.36792452830188677
g3_221571_22157121,g3,221571,22157121,2,26.0,24,26,2.0,False,1.0,False,3.0,False,9.0,False,26,26,26,0.5,0.19230769230769232,0.23076923076923078,3.0,0.415,4,0.36792452830188677
g3_221574_22157414,g3,221574,22157414,2,21.0,17,21,2.0,False,1.0,False,2.0,False,3.0,False,21,21,21,0.47619047619047616,0.09523809523809523,0.19047619047619047,3.0,0.26,4,0.16666666666666666
g3_221574_22157416,g3,221574,22157416,3,22.0,21,22,2.0,False,1.0,False,2.0,False,7.0,False,22,22,19,0.45454545454545453,0.045454545454545456,0.21052631578947367,3.0,0.26,4,0.16666666666666666
g3_225585_22558513,g3,225585,22558513,3,25.0,25,25,2.0,False,1.0,False,3.0,False,4.0,False,25,25,25,0.44,0.0,0.16,3.0,0.265,4,0.2891566265060241
g3_225585_22558514,g3,225585,22558514,1,17.0,17,17,2.0,False,1.0,False,3.0,False,10.0,False,17,17,17,0.4117647058823529,0.058823529411764705,0.29411764705882354,3.0,0.265,4,0.2891566265060241
g3_225585_22558516,g3,225585,22558516,2,24.0,24,24,2.0,False,1.0,False,3.0,False,17.0,False,24,24,24,0.5,0.0,0.3333333333333333,3.0,0.265,4,0.2891566265060241
g3_228606_22860613,g3,228606,22860613,1,15.0,15,15,2.0,False,1.0,False,2.0,True,30.0,False,15,15,15,0.4,0.06666666666666667,0.3333333333333333,3.0,0.28,4,0.345679012345679
g3_228606_22860614,g3,228606,22860614,2,22.0,20,22,2.0,False,1.0,False,3.0,False,11.0,False,22,22,21,0.4090909090909091,0.2727272727272727,0.42857142857142855,3.0,0.28,4,0.345679012345679
g3_228606_22860615,g3,228606,22860615,3,25.0,23,25,2.0,False,1.0,False,3.0,False,36.0,False,25,25,23,0.64,0.16,0.21739130434782608,3.0,0.28,4,0.345679012345679
g3_228606_22860616,g3,228606,22860616,3,23.0,21,23,2.0,False,2.0,False,3.0,False,19.0,False,23,23,22,0.391304347826087,0.17391304347826086,0.4090909090909091,3.0,0.28,4,0.345679012345679
g3_230612_23061210,g3,230612,23061210,2,27.0,26,27,2.0,False,1.0,False,2.0,False,0.0,False,27,27,0,0.48148148148148145,0.037037037037037035,0.4666666666666667,3.0,0.505,4,
g3_230612_23061211,g3,230612,23061211,3,27.0,24,27,2.0,False,1.0,False,3.0,False,5.0,False,27,27,0,0.48148148148148145,0.037037037037037035,0.4666666666666667,3.0,0.505,4,
g3_230612_23061212,g3,230612,23061212,1,17.0,16,17,2.0,False,1.0,False,3.0,False,9.0,False,17,17,0,0.5882352941176471,0.0,0.4666666666666667,3.0,0.505,4,
g3_231616_23161611,g3,231616,23161611,2,21.0,19,21,2.0,False,1.0,False,2.0,False,0.0,False,21,21,21,0.3333333333333333,0.0,0.7142857142857143,3.0,0.5625,4,0.6447368421052632
g3_231616_23161612,g3,231616,23161612,3,22.0,21,22,2.0,False,1.0,False,2.0,False,16.0,False,22,22,21,0.45454545454545453,0.0,0.47619047619047616,3.0,0.5625,4,0.6447368421052632
g3_234628_23462818,g3,234628,23462818,3,25.0,24,25,2.0,False,1.0,False,3.0,False,13.0,False,25,25,25,0.48,0.04,0.48,3.0,0.38,4,0.3490566037735849
g3_234628_23462819,g3,234628,23462819,3,25.0,23,25,2.0,False,1.0,False,2.0,False,3.0,False,25,25,25,0.52,0.0,0.32,3.0,0.38,4,0.3490566037735849
g3_234628_23462821,g3,234628,23462821,2,25.0,22,25,2.0,False,1.0,False,2.0,False,21.0,False,25,25,25,0.48,0.16,0.4,3.0,0.38,4,0.3490566037735849
g3_244697_24469718,g3,244697,24469718,3,29.0,24,29,2.0,False,2.0,False,2.0,False,18.0,False,29,29,29,0.5517241379310345,1.0,0.896551724137931,1.0,0.9225,4,0.9491525423728814
g3_244697_24469719,g3,244697,24469719,1,19.0,16,19,2.0,False,1.0,False,2.0,False,7.0,False,19,19,17,0.47368421052631576,1.0,0.9411764705882353,1.0,0.9225,4,0.9491525423728814
